nb_actions,moyenne_nb_actions,nb_jours_avec_action,std_actions_par_jour,tempsdiff_jours,constance_activite,activite_moyenne_par_jour_min,pourcentage_activite_nuit,pourcentage_activite_matin,pourcentage_activite_aprem,pourcentage_activite_soir,pct_weekend,nb_contexte,nb_specification,nb_composant,contexte_Bloc_notes_collaboratif,contexte_Cours,contexte_Devoir,contexte_Fichier,contexte_Forum,contexte_Présence,contexte_Questionnaire,contexte_Wooclap,composant_Commentaires,composant_Devoir,composant_Fichier,composant_Questionnaire,composant_Rapport_du_participant,composant_Rapport_d_ensemble,composant_Remises_de_fichiers,composant_Système,composant_Visites_guidées,nb_evenement,evenement_Achèvement_d_activité_modifié,evenement_Confirmation_de_suppression_de_travail_consultée,evenement_Cours_consulté,evenement_Discussion_consultée,evenement_Formulaire_de_remise_consulté,evenement_Liste_d_utilisateurs_consultée,evenement_Module_de_cours_consulté,evenement_Profil_utilisateur_consulté,evenement_Questionnaire_poursuivi,evenement_Questionnaire_soumis,evenement_Rapport_de_cours_utilisateur_consulté,evenement_Rapport_de_session_consulté,evenement_Rapport_des_réponses_individuelles_consulté,evenement_Statut_de_présence_renseigné_par_l_étudiant,evenement_Statut_du_travail_modifié,evenement_Statut_du_travail_remis_consulté,evenement_Travail_de_devoir_créé,evenement_Travail_de_devoir_modifié,evenement_Utilisateur_évalué,top_contexte_Cours,top_contexte_Devoir,top_contexte_Fichier,top_contexte_Présence,top_composant_Fichier,top_composant_Présence,top_composant_Système,top_evenement_Achèvement_d_activité_modifié,top_evenement_Cours_consulté,top_evenement_Module_de_cours_consulté,top_evenement_Rapport_de_session_consulté
0.3339676498572788,0.4528084457826847,0.33333333333333337,0.24171982472954634,0.3284313725490196,0.4114254778269467,0.5401057252251089,0.43752727272727265,0.5533043082721424,0.41422675288350486,0.10785123966942148,0.29148794063079775,0.8,0.7435897435897435,0.6666666666666667,0.05263157894736842,0.13988657844990549,0.19346049046321526,0.35,0.0,0.956989247311828,1.0,0.25,0.0,0.17058823529411765,0.2672413793103448,1.0,0.03571428571428571,0.0,0.36363636363636365,0.213903743315508,0.0,0.6875,0.6935483870967741,0.0,0.14800000000000002,0.0,0.41666666666666663,0.1111111111111111,0.23580786026200873,1.0,0.0,0.6666666666666666,0.0,0.9333333333333333,0.25,1.0,0.0,0.13605442176870747,0.6666666666666666,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3016175071360609,0.7861964457914314,0.18181818181818182,0.6018242042534729,0.3823529411764706,0.20597165991902835,0.5046293233254486,0.0,0.8913916941079199,0.4241697518635814,0.16054778554778554,0.0,1.0,0.9999999999999999,0.8333333333333333,0.017543859649122806,0.12665406427221174,0.10899182561307902,0.375,0.03571428571428571,1.0,0.5882352941176471,1.0,0.0,0.10588235294117647,0.22844827586206895,0.5333333333333333,0.07142857142857142,0.0,0.09090909090909091,0.2228163992869875,0.0,0.625,0.9032258064516129,0.0,0.14,0.05,0.08333333333333333,0.1111111111111111,0.17685589519650652,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.9473684210526315,0.0,0.10884353741496598,0.16666666666666666,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25404376784015226,0.2322515891602543,0.37878787878787884,0.22697491751486704,0.5735294117647058,0.3139178522154118,0.2812447510512336,0.017488372093023254,0.47987765347341127,0.8531061032133909,0.09853518574448808,0.15458946369245372,0.6000000000000001,0.6666666666666666,0.5,0.06140350877192982,0.18147448015122875,0.04632152588555858,0.32142857142857145,0.0,0.5591397849462366,0.5882352941176471,0.0,0.0,0.041176470588235294,0.2327586206896552,0.6,0.2857142857142857,0.0,0.09090909090909091,0.231729055258467,0.0,0.625,0.6129032258064516,0.0,0.16999999999999998,0.0,0.08333333333333333,1.0,0.1593886462882096,0.0,0.0,0.3333333333333333,0.0,0.4666666666666667,0.25,0.894736842105263,0.0,0.03401360544217687,0.16666666666666666,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.42055185537583256,0.461419142917972,0.42424242424242425,0.29026792399583184,0.5735294117647058,0.3531031597041594,0.5595466124589037,0.890235294117647,0.18866417188748266,0.17851918882639872,0.36762318563789154,0.6325330132052821,1.0,0.9743589743589743,0.8333333333333333,0.017543859649122806,0.15689981096408318,0.24250681198910082,0.7785714285714285,0.03571428571428571,0.4623655913978495,0.47058823529411764,0.75,0.0,0.23529411764705882,0.7155172413793104,0.4666666666666667,0.03571428571428571,0.0,0.2727272727272727,0.2531194295900178,0.0,0.625,0.9032258064516129,0.0,0.172,0.0,0.25,0.0,0.46943231441048033,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4133333333333334,0.25,0.631578947368421,0.0,0.2312925170068027,0.5,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19410085632730734,0.3623637548203061,0.21212121212121215,0.17576378791560582,0.3186274509803922,0.2718527845962575,0.3525892289310568,0.0,0.7112433250641214,0.4636493066374143,0.3364686783804431,0.21851140456182472,0.8,0.6666666666666666,0.6666666666666667,0.03508771929824561,0.08506616257088848,0.06267029972752043,0.23928571428571427,0.07142857142857142,0.6129032258064516,0.6470588235294118,0.0,0.0,0.058823529411764705,0.15086206896551724,0.6,0.07142857142857142,0.0,0.09090909090909091,0.1461675579322638,0.0,0.5625,0.564516129032258,0.0,0.098,0.05,0.08333333333333333,0.0,0.12008733624454147,0.0,0.0,0.6666666666666666,0.0,0.5333333333333333,0.0,0.894736842105263,0.0,0.05442176870748299,0.16666666666666666,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4234062797335871,0.46616381276802826,0.42424242424242425,0.49205124429301944,0.3186274509803922,0.5295913162676528,0.48254886830094124,0.09341127348643005,0.07816648038190119,0.9196590747329441,0.433431391155817,1.0,1.0,0.9999999999999999,0.8333333333333333,0.14912280701754385,0.15879017013232516,0.19618528610354222,0.7357142857142857,0.03571428571428571,0.6021505376344086,0.7058823529411764,0.5,0.0,0.2,0.6637931034482759,0.6666666666666666,0.03571428571428571,0.0,0.09090909090909091,0.2549019607843137,0.0,0.625,0.9032258064516129,0.0,0.178,0.05,0.08333333333333333,0.0,0.46069868995633184,0.0,0.0,0.6666666666666666,0.0,0.5333333333333333,0.5,0.8421052631578947,0.0,0.21768707482993196,0.16666666666666666,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.23215984776403426,0.3394329934397137,0.27272727272727276,0.12185788007716408,0.553921568627451,0.22935222672064778,0.40017710229088577,0.3692374100719424,0.3879209713001578,0.37284527871102846,0.44808698495748855,0.43321685508735863,1.0,0.717948717948718,0.8333333333333333,0.017543859649122806,0.1228733459357278,0.16348773841961853,0.24642857142857144,0.03571428571428571,0.4516129032258065,0.5294117647058824,0.25,0.0,0.14705882352941177,0.16810344827586207,0.5333333333333333,0.2857142857142857,0.0,0.2727272727272727,0.1711229946524064,0.0,0.625,0.564516129032258,0.0,0.12400000000000001,0.0,0.25,0.1111111111111111,0.15720524017467247,0.0,0.0,0.3333333333333333,0.0,0.4,0.25,0.631578947368421,0.0,0.1292517006802721,0.5,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.37583254043767844,0.3137359507382927,0.4848484848484849,0.29306370805637744,0.3284313725490196,0.5926701817154695,0.5294290643511478,0.4049230769230769,0.6245719969808604,0.17107523237072642,0.3733312142403052,0.39557775557775554,0.8,0.8717948717948717,0.6666666666666667,0.08771929824561403,0.13799621928166353,0.24250681198910082,0.5285714285714285,0.07142857142857142,0.7634408602150539,0.4117647058823529,0.0,0.0,0.21764705882352942,0.4396551724137931,0.4,0.03571428571428571,0.0,0.4545454545454546,0.2281639928698752,0.0,0.6875,0.8387096774193549,0.0,0.15200000000000002,0.05,0.8333333333333333,0.0,0.33406113537117904,0.5,0.0,0.3333333333333333,0.0,0.6933333333333334,0.0,1.0,0.0,0.14965986394557823,0.6666666666666666,0.2,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.36631779257849667,0.5833255269320843,0.30303030303030304,0.2988115379583744,0.39215686274509803,0.3336944745395449,0.7903602228706654,0.1947303102625298,0.23648156456794053,0.7676066319093005,0.3185343892384465,0.04572792362768496,0.8,0.8974358974358975,0.6666666666666667,0.08771929824561403,0.1833648393194707,0.1662125340599455,0.5071428571428571,0.0,0.7096774193548387,0.6470588235294118,0.75,0.0,0.1588235294117647,0.41379310344827586,0.6,0.10714285714285714,0.0,0.18181818181818182,0.2655971479500891,0.0,0.5625,0.8225806451612903,0.0,0.2,0.0,0.16666666666666666,0.0,0.30131004366812225,0.0,0.0,0.6666666666666666,0.0,0.6533333333333333,0.75,0.894736842105263,0.0,0.1564625850340136,0.3333333333333333,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.19695528068506185,0.37060449719145644,0.21212121212121215,0.2252474553177513,0.1519607843137255,0.3997322711244613,0.24711238317364628,0.054605809128630695,0.7382866837308213,0.4783199019106783,0.22152018106374952,0.3180082987551867,0.6000000000000001,0.5897435897435898,0.33333333333333326,0.0,0.07939508506616258,0.09264305177111716,0.26071428571428573,0.0,0.5913978494623656,0.29411764705882354,0.75,0.0,0.08823529411764705,0.1853448275862069,0.26666666666666666,0.0,0.0,0.09090909090909091,0.1408199643493761,0.0,0.5,0.532258064516129,0.0,0.094,0.0,0.08333333333333333,0.0,0.13318777292576417,0.0,0.0,0.3333333333333333,0.0,0.5466666666666667,0.25,0.7368421052631579,0.0,0.08843537414965986,0.16666666666666666,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.34728829686013324,0.21650931464149042,0.5454545454545454,0.21445622352819566,0.5637254901960784,0.46364852809991086,0.23169150529823,0.08575438596491226,0.7311362752843509,0.36660502092629665,0.3419343814080656,0.30184031507339776,0.8,0.8461538461538461,0.6666666666666667,0.008771929824561403,0.15311909262759926,0.09264305177111716,0.6535714285714285,0.0,0.5913978494623656,0.7647058823529411,0.75,0.0,0.08235294117647059,0.5991379310344828,0.7333333333333333,0.03571428571428571,0.0,0.18181818181818182,0.23529411764705882,0.0,0.75,0.7741935483870968,0.0,0.16599999999999998,0.0,0.16666666666666666,0.1111111111111111,0.35152838427947597,0.25,0.0,0.6666666666666666,0.16666666666666666,0.52,0.75,0.8421052631578947,0.0,0.06802721088435373,0.3333333333333333,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.36726926736441484,0.3936099029775845,0.4090909090909091,0.2626659192546579,0.34313725490196084,0.48886639676113375,0.47824832623206215,0.846,0.13476292589945196,0.18802352608676587,0.4731331168831168,0.6712517006802721,0.8,0.9743589743589743,0.6666666666666667,0.043859649122807015,0.21928166351606806,0.17166212534059944,0.5428571428571428,0.0,0.5053763440860215,0.4117647058823529,0.25,0.0,0.16470588235294117,0.43103448275862066,0.4,0.10714285714285714,0.0,0.18181818181818182,0.3083778966131907,0.0,0.5625,0.9032258064516129,0.0,0.22799999999999998,0.0,0.16666666666666666,0.5555555555555556,0.29912663755458513,0.0,0.0,0.3333333333333333,0.0,0.4266666666666667,0.0,0.7894736842105263,0.0,0.16326530612244897,0.3333333333333333,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3453853472882969,0.3769844267691212,0.393939393939394,0.2440708533476107,0.29411764705882354,0.5161611468772815,0.3641420262313495,0.0,0.4700586781130097,0.5311133429087362,0.5528394779024502,0.22752069089600574,0.6000000000000001,0.8461538461538461,0.5,0.03508771929824561,0.168241965973535,0.19346049046321526,0.5607142857142856,0.0,0.41935483870967744,0.47058823529411764,0.0,0.0,0.18823529411764706,0.47844827586206895,0.4666666666666667,0.03571428571428571,0.0,0.18181818181818182,0.2531194295900178,0.0,0.5,0.8064516129032258,0.0,0.188,0.0,0.16666666666666666,0.0,0.3296943231441048,0.0,0.0,0.3333333333333333,0.0,0.36000000000000004,0.0,0.631578947368421,0.0,0.19047619047619047,0.3333333333333333,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.19410085632730734,0.32967547674807635,0.2272727272727273,0.18164369967715832,0.3676470588235294,0.26338692041726997,0.5699802483110719,0.1769411764705882,0.7408232771307236,0.21653653786786742,0.4237012987012987,0.4485234093637455,0.8,0.7692307692307692,0.5,0.017543859649122806,0.052930056710775046,0.08991825613079019,0.3142857142857143,0.0,0.5268817204301076,0.47058823529411764,0.25,0.0,0.08823529411764705,0.21551724137931033,0.4666666666666667,0.0,0.0,0.09090909090909091,0.1283422459893048,0.0,0.625,0.6451612903225806,0.0,0.06,0.0,0.08333333333333333,0.1111111111111111,0.15502183406113534,0.0,0.0,0.3333333333333333,0.5,0.48000000000000004,0.25,0.6842105263157894,0.0,0.08843537414965986,0.16666666666666666,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3653663177925785,0.3502450160392026,0.4393939393939394,0.2597436895453367,0.5686274509803921,0.3686598735386435,0.5876308360418724,0.12593301435406698,0.6362319633641254,0.4678785093417883,0.28381905176163547,0.16370471633629527,0.6000000000000001,0.6923076923076923,0.6666666666666667,0.15789473684210525,0.2551984877126654,0.07356948228882834,0.43214285714285716,0.0,0.7634408602150539,1.0,0.0,0.0,0.07058823529411765,0.36637931034482757,1.0,0.10714285714285714,0.25,0.09090909090909091,0.3101604278074866,0.0,0.75,0.6290322580645161,0.0,0.256,0.0,0.08333333333333333,0.7777777777777777,0.26419213973799127,0.25,0.0,1.0,0.0,0.7200000000000001,1.0,0.894736842105263,0.0,0.06802721088435373,0.16666666666666666,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4005708848715509,0.2608556956903996,0.5757575757575757,0.16915701914525982,0.5490196078431373,0.49986039368979485,0.5263048113648903,0.23138461538461538,0.6470775828888765,0.28993926563254946,0.38459040959040963,0.3729733124018838,1.0,0.9487179487179486,0.8333333333333333,0.02631578947368421,0.17013232514177695,0.2997275204359673,0.5428571428571428,0.10714285714285714,0.6344086021505377,0.47058823529411764,0.25,0.0,0.2647058823529412,0.4396551724137931,0.4666666666666667,0.10714285714285714,0.0,0.6363636363636364,0.2638146167557932,0.0,0.8125,0.9193548387096774,0.0,0.182,0.1,0.8333333333333333,0.1111111111111111,0.33624454148471616,0.25,0.0,0.3333333333333333,0.0,0.5333333333333333,0.5,1.0,0.0,0.19047619047619047,0.8333333333333333,0.4,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3092293054234063,0.33315490130478426,0.37878787878787884,0.22491195036968797,0.34803921568627455,0.4494459833795015,0.41525700056357767,0.2419387186629526,0.36273820735463647,0.665543668608334,0.23958597113193214,0.2668523676880223,1.0,0.9487179487179486,0.8333333333333333,0.008771929824561403,0.13988657844990549,0.18528610354223432,0.39285714285714285,0.07142857142857142,0.7204301075268817,0.4117647058823529,0.25,0.0,0.17058823529411765,0.25,0.4,0.14285714285714285,0.0,0.2727272727272727,0.23351158645276288,0.0,0.5625,0.9193548387096774,0.0,0.15200000000000002,0.0,0.25,0.0,0.20305676855895194,0.0,0.0,0.3333333333333333,0.0,0.64,0.25,1.0,0.0,0.1564625850340136,0.5,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.35299714557564227,0.3904531669886358,0.393939393939394,0.22108009249955485,0.8725490196078431,0.22406376518218626,0.48553925142831555,0.31843950617283945,0.2936912609535912,0.396673063326086,0.5931818181818181,0.42577777777777776,0.8,0.923076923076923,0.6666666666666667,0.043859649122807015,0.13043478260869568,0.2615803814713896,0.4714285714285715,0.0,0.6881720430107527,0.47058823529411764,0.5,0.0,0.23529411764705882,0.3620689655172414,0.4,0.03571428571428571,0.0,0.4545454545454546,0.2281639928698752,0.0,0.5625,0.9032258064516129,0.0,0.14200000000000002,0.0,0.41666666666666663,0.0,0.28820960698689957,0.0,0.0,0.6666666666666666,0.0,0.64,0.25,0.8421052631578947,0.0,0.20408163265306123,0.8333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.20551855375832542,0.23051187688190028,0.30303030303030304,0.20514547282883105,0.5588235294117647,0.254175101214575,0.390477318044063,0.38953599999999994,0.29925375268048604,0.30306402428625023,0.6287727272727273,0.17517714285714286,0.8,0.717948717948718,0.6666666666666667,0.008771929824561403,0.06427221172022685,0.13896457765667575,0.31785714285714284,0.17857142857142855,0.32258064516129037,0.6470588235294118,0.0,0.0,0.12941176470588234,0.23706896551724138,0.6,0.03571428571428571,0.0,0.18181818181818182,0.1354723707664884,0.0,0.625,0.6290322580645161,0.0,0.078,0.15000000000000002,0.16666666666666666,0.0,0.1834061135371179,0.0,0.0,0.6666666666666666,0.0,0.29333333333333333,0.25,0.42105263157894735,0.0,0.12244897959183673,0.3333333333333333,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
